,doc_name,download_link,filing_date,folder_link,folder_name,submitter_category,submitter_name
99,C08513-1 CER - Ruling No. 3 - Enbridge - Canadian Mainline Contracting - Request for Additional IR's - A7I7I6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3967011,2020-09-23,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3967010,C08513 CER - Ruling No. 3 - Enbridge Pipelines Inc. - Canadian Mainline Contracting  - Request to Amend Hearing Order RH-001-2020 for Additional Information Requests,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
101,C08403-1 CER – Letter – Enbridge – Canadian Mainline Contracting – Comment Process - A7I5Z2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966255,2020-09-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966254,C08403 CER - Letter – Enbridge Pipelines Inc. – Canadian Mainline Contracting – Comment Process on Motion for Summary Dismissal,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
103,C08398-1 CER – Letter – Enbridge – Canadian Mainline Contracting - IR No. 4 - A7I5X6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966417,2020-09-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966416,C08398 CER - Information Request No. 4 – Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
104,C08398-2 CER – IR No. 4 – Enbridge – Canadian Mainline Contracting - A7I5X7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966418,2020-09-17,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966416,C08398 CER - Information Request No. 4 – Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
106,C08182-1 CER - Ruling No. 2 - Enbridge - Canadian Mainline Contracting - Motions to Compel - A7I3C1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962855,2020-09-04,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3962854,C08182 CER - Ruling No. 2 – Enbridge Pipelines Inc. – Canadian Mainline Contracting Application – Motions to Compel a Response to Intervenor Information Request No. 1,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
108,C07719-1 CER – Letter – Enbridge – Canadian Mainline Contracting - IR No. 3 - A7H6T0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3952138,2020-08-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3951381,C07719 CER - Information Request No. 3 – Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
109,C07719-2 CER – IR No. 3 – Enbridge – Canadian Mainline Contracting - A7H6T1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954309,2020-08-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3951381,C07719 CER - Information Request No. 3 – Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
111,"C07493-1 CER – Enbridge – Canadian Mainline Contracting – IR No. 1.7 (b, c, d) - A7H3J2",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3948992,2020-07-23,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3948991,"C07493 CER - Letter – Enbridge Pipelines Inc. – Canadian Mainline Contracting – Information Request No. 1.7 (b, c, d)",A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
113,C07051-1 CER - Letter - Enbridge - Canadian Mainline Contracting - IR No. 2 - A7G6V1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3945908,2020-06-30,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3945907,C07051 Canada Energy Regulator - Information Request No. 2 - Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
114,C07051-2 CER - IR No. 2 - Enbridge - Canadian Mainline Contracting - A7G6V2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3945909,2020-06-30,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3945907,C07051 Canada Energy Regulator - Information Request No. 2 - Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator / Régie de l’énergie du Canada
116,C06429-1 •	CER – Letter – Enbridge – Canadian Mainline Contracting – Hearing Order RH-001-2020 - A7F8A7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3926792,2020-05-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3927994,C06429 Canada Energy Regulator - Letter and Hearing Order RH-001-2020 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – Process to Assess the Application,A - Commission,Canada Energy Regulator
117,C06429-2 •	REC – Lettre – Enbridge - Contrats relatifs à la canalisation principale au Canada - l’ordonnance d’audience RH-001-2020 - A7F8A6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3928395,2020-05-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3927994,C06429 Canada Energy Regulator - Letter and Hearing Order RH-001-2020 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – Process to Assess the Application,A - Commission,Canada Energy Regulator
118,C06429-3 •	CER – Hearing Order RH-001-2020 – Enbridge – Canadian Mainline Contracting - A7F8A9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3928396,2020-05-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3927994,C06429 Canada Energy Regulator - Letter and Hearing Order RH-001-2020 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – Process to Assess the Application,A - Commission,Canada Energy Regulator
119,C06429-4 •	REC - L’ordonnance d’audience RH-001-2020 – Enbridge - Contrats relatifs à la canalisation principale au Canada - A7F8A8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3928397,2020-05-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3927994,C06429 Canada Energy Regulator - Letter and Hearing Order RH-001-2020 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – Process to Assess the Application,A - Commission,Canada Energy Regulator
121,C06392-1 •	CER – Ruling No. 1  – Enbridge – Canadian Mainline Contracting - Participants - A7F7Q4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3926677,2020-05-20,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926676,C06392 Canada Energy Regulator - Ruling No. 1 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – List of Participants,A - Commission,Canada Energy Regulator
122,C06392-2 •	REC - Décision no 1- Enbridge - Contrats relatifs à la canalisation principale au Canada – Participants - A7F7Q3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3926678,2020-05-20,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926676,C06392 Canada Energy Regulator - Ruling No. 1 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – List of Participants,A - Commission,Canada Energy Regulator
123,C06392-3 - Appendix I / Annexe I -  Enbridge Canadian Mainline Contracting - Intervenors / Intervenants - A7F7R8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3915372,2020-05-20,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926676,C06392 Canada Energy Regulator - Ruling No. 1 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – List of Participants,A - Commission,Canada Energy Regulator
124,C06392-4 - Appendix II / Annexe II - Enbridge Canadian Mainline Contracting - Commenters / Commentaires - A7F7R9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3915373,2020-05-20,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926676,C06392 Canada Energy Regulator - Ruling No. 1 – Enbridge Pipelines Inc. – Canadian Mainline Contracting – List of Participants,A - Commission,Canada Energy Regulator
126,C06365-1 •	CER – Letter – Enbridge – Canadian Mainline Contracting - IR No. 1 - A7F7H0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3926579,2020-05-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926578,C06365 Canada Energy Regulator - Information Request No. 1 – Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator
127,C06365-2 •	CER – IR No. 1 – Enbridge – Canadian Mainline Contracting - A7F7H1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3926580,2020-05-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926578,C06365 Canada Energy Regulator - Information Request No. 1 – Enbridge Pipelines Inc. - Canadian Mainline Contracting,A - Commission,Canada Energy Regulator
129,C06352-1 CER - Letter - Enbridge - Canadian Mainline Contracting - Postponement Request - A7F7D9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3926899,2020-05-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926664,C06352 Canada Energy Regulator - Letter - Enbridge Pipelines Inc. - Canadian Mainline Contracting - Postponement Request,A - Commission,Canada Energy Regulator
130,C06352-2 REC - Lettre - Enbridge - Contrats relatifs à la canalisation principale au Canada - demande de report - A7F7D8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3926563,2020-05-19,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3926664,C06352 Canada Energy Regulator - Letter - Enbridge Pipelines Inc. - Canadian Mainline Contracting - Postponement Request,A - Commission,Canada Energy Regulator
132,C05599-1 CER - Letter - Enbridge - Canadian Mainline Contracting - A7E6V6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3913309,2020-04-03,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3913308,C05599 Canada Energy Regulator - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting - Postponement Comment Process,A - Commission,Canada Energy Regulator
133,C05599-2 REC - Lettre - Enbridge - contrats relatifs à la canalisation principale au Canada - A7E6V5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3913310,2020-04-03,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3913308,C05599 Canada Energy Regulator - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting - Postponement Comment Process,A - Commission,Canada Energy Regulator
135,C05495-1 CER - Letter - Enbridge - Canadian Mainline Contracting - A7E5H2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3913189,2020-03-27,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3913188,C05495 Canada Energy Regulator - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting - Process Determination and Postponement of Technical Conference,A - Commission,Canada Energy Regulator
136,C05495-2 REC - Lettre - Enbridge - les contrats pour le réseau principal au Canada - A7E5H1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3913190,2020-03-27,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3913188,C05495 Canada Energy Regulator - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting - Process Determination and Postponement of Technical Conference,A - Commission,Canada Energy Regulator
138,C04949-1 CER – Letter – Enbridge – Technical Conference – Preliminary Details and Registration Form – Canadian Mainline Contracting Application - A7D7X9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3910408,2020-03-02,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910407,C04949 Canada Energy Regulator - Enbridge Pipelines Inc. - Technical Conference – Preliminary Details and Registration Form – Canadian Mainline Contracting Application,A - Commission,Canada Energy Regulator
139,C04949-2 REC – lettre – Enbridge - Conférence technique – Premières précisions et formulaire d’inscription - Demande visant les contrats relatifs à la canalisation principale au Canada - A7D7X8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3909957,2020-03-02,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910407,C04949 Canada Energy Regulator - Enbridge Pipelines Inc. - Technical Conference – Preliminary Details and Registration Form – Canadian Mainline Contracting Application,A - Commission,Canada Energy Regulator
140,C04949-3 CER - Appendix I – Information for Technical Conference - A7D7Y1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3909958,2020-03-02,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910407,C04949 Canada Energy Regulator - Enbridge Pipelines Inc. - Technical Conference – Preliminary Details and Registration Form – Canadian Mainline Contracting Application,A - Commission,Canada Energy Regulator
141,C04949-4 REC – Annexe I - Information sur la conférence technique - A7D7Y0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3909959,2020-03-02,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910407,C04949 Canada Energy Regulator - Enbridge Pipelines Inc. - Technical Conference – Preliminary Details and Registration Form – Canadian Mainline Contracting Application,A - Commission,Canada Energy Regulator
142,C04949-5 CER – Appendix II – Technical Conference Registration Form – 8 April 2020 - A7D7Y3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3910409,2020-03-02,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910407,C04949 Canada Energy Regulator - Enbridge Pipelines Inc. - Technical Conference – Preliminary Details and Registration Form – Canadian Mainline Contracting Application,A - Commission,Canada Energy Regulator
143,C04949-6 REC – Annexe II - Formulaire d’inscription à la conférence technique – le 8 avril 2020 - A7D7Y2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3910410,2020-03-02,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910407,C04949 Canada Energy Regulator - Enbridge Pipelines Inc. - Technical Conference – Preliminary Details and Registration Form – Canadian Mainline Contracting Application,A - Commission,Canada Energy Regulator
145,C04811-1 CER - Notice of Public Hearing and Registration to Participate Instructions – Enbridge Canadian Mainline Contracting Application - A7D5Y6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3910007,2020-02-24,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910006,C04811 Canada Energy Regulator - Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Notice of Public Hearing and Registration to Participate Instructions,A - Commission,Canada Energy Regulator
146,C04811-2 REC - Avis d’audience publique et directives concernant les demandes de participation – Enbridge - Demande visant contrats relatifs à la canalisation principale au Canada - A7D5Y5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3909789,2020-02-24,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3910006,C04811 Canada Energy Regulator - Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Notice of Public Hearing and Registration to Participate Instructions,A - Commission,Canada Energy Regulator
148,C04237-1 CER - Letter - Enbridge - Canadian Mainline - Total E&P - A7C7Y6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899186,2020-01-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899185,C04237 Canada Energy Regulator - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Total E&P Canada Ltd. Letter Requesting Questions and Comments,A - Commission,Canada Energy Regulator
149,C04237-2 REC - Lettre - Enbridge - Canadian Mainline - Total E&P - A7C7Y5 (Pending Translation),https://apps.cer-rec.gc.ca/REGDOCS/File/Download/41059,2020-01-22,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899185,C04237 Canada Energy Regulator - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Total E&P Canada Ltd. Letter Requesting Questions and Comments,A - Commission,Canada Energy Regulator
151,C04140-1 CER - Letter - Enbridge - Mainline Contracting - Comment Process - A7C6Q2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899338,2020-01-16,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899337,C04140 CER - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Comment Process,A - Commission,Canada Energy Regulator
152,C04140-2 REC - Lettre - Enbridge - les contrats pour le réseau principal au Canada - Processus de commentaires - A7C6Q1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899339,2020-01-16,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899337,C04140 CER - Letter to Enbridge Pipelines Inc. - Canadian Mainline Contracting Application - Comment Process,A - Commission,Canada Energy Regulator
158,C13899-1 Letter to CER re Enbridge Written Final Argument - A7U8V5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104584,2021-07-05,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104196,C13899 Enbridge Pipelines Inc. - Enbridge Response to Canada Energy Regulator Procedural Update No. 6 – Enbridge Written Final Argument,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
